fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,tons_2017,tons_2018,tons_2019,tons_2020,tons_2021,tons_2022,tons_2023,tons_2024,tons_2030,tons_2035,tons_2040,tons_2045,tons_2050,value_2017,value_2018,value_2019,value_2020,value_2021,value_2022,value_2023,value_2024,value_2030,value_2035,value_2040,value_2045,value_2050,current_value_2018,current_value_2019,current_value_2020,current_value_2021,current_value_2022,current_value_2023,current_value_2024,tmiles_2017,tmiles_2018,tmiles_2019,tmiles_2020,tmiles_2021,tmiles_2022,tmiles_2023,tmiles_2024,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,tmiles_2050
,062,061,,,1,,02,1,3,18.328407,19.912485,18.226413,19.539964,16.917657,10.698700,18.734278,17.344597,17.773848,18.598957,19.555857,20.629068,21.324272,4.346131,4.721756,4.321946,4.633422,4.011606,2.536934,4.442373,4.112845,4.214631,4.410285,4.637190,4.891676,5.056526,5.045593,4.768164,5.033208,6.976986,5.375255,7.627867,5.204659,7.918106,8.602448,7.874044,8.441515,7.308644,4.621975,8.093448,7.493088,7.678530,8.034988,8.448381,8.912021,9.212359
,062,062,,,1,,02,1,1,137.121918,148.973018,136.358858,146.186043,126.567552,80.041124,140.158400,129.761650,134.428770,141.053420,148.214430,155.866210,162.310710,39.294434,42.690552,39.075767,41.891901,36.269915,22.937038,40.164585,37.185234,38.522670,40.421067,42.473167,44.665904,46.512678,45.618444,43.110138,45.506468,63.080636,48.598996,68.965413,47.056597,5.420163,5.888614,5.390001,5.778451,5.002970,3.163870,5.540190,5.129226,5.313708,5.575568,5.858629,6.161089,6.415827
,062,064,,,1,,02,1,2,164.953629,179.210153,164.035690,175.857504,152.257038,96.287114,168.606427,156.099444,184.416110,199.288310,214.871730,229.297260,238.993180,40.041508,43.502194,39.818684,42.688359,36.959486,23.373122,40.928203,37.892207,44.765908,48.376048,52.158830,55.660539,58.014166,46.485752,43.929757,46.371646,64.279939,49.522971,70.276598,47.951247,17.815459,19.355204,17.716319,18.993108,16.444191,10.399281,18.209971,16.859182,19.917462,21.523702,23.206755,24.764753,25.811940
,062,065,,,1,,02,1,2,83.497215,90.713668,83.032567,89.016604,77.070378,48.739188,85.346210,79.015351,82.444893,86.952591,91.919510,97.256996,101.701610,19.261168,20.925862,19.153983,20.534383,17.778623,11.243174,19.687695,18.227290,19.018417,20.058255,21.204025,22.435279,23.460565,22.361043,21.131533,22.306155,30.920581,23.822036,33.805154,23.065990,15.589792,16.937178,15.503037,16.620319,14.389835,9.100109,15.935018,14.752982,15.393312,16.234946,17.162321,18.158885,18.988740
,062,069,,,1,,02,1,2,816.669312,887.251972,812.124688,870.653334,753.809729,476.708103,834.753959,772.833106,798.825010,822.688660,844.371950,865.054870,880.496830,218.544342,237.432576,217.328180,232.990707,201.722838,127.569210,223.383874,206.813578,213.769128,220.155146,225.957691,231.492533,235.624869,253.716668,239.766193,253.093887,350.836359,270.293641,383.565795,261.715263,166.768364,181.181731,165.840326,177.792198,153.932091,97.346416,170.461348,157.816769,163.124459,167.997548,172.425395,176.648961,179.802294
,062,091,,,1,,02,1,8,1.016470,1.104321,1.010814,1.083661,0.938232,0.593336,1.038979,0.961909,1.017425,0.995242,0.959258,0.905349,0.879653,0.830322,0.902085,0.825701,0.885209,0.766412,0.484677,0.848709,0.785753,0.831102,0.812982,0.783588,0.739551,0.718561,0.963953,0.910951,0.961587,1.332943,1.026935,1.457293,0.994343,2.977994,3.235374,2.961423,3.174846,2.748777,1.738321,3.043939,2.818144,2.980791,2.915801,2.810377,2.652438,2.577155
,062,171,,,1,,02,1,8,5.523411,6.000785,5.492674,5.888523,5.098270,3.224138,5.645724,5.226932,7.053119,7.806849,8.565834,9.289468,9.816241,0.733392,0.796777,0.729311,0.781871,0.676942,0.428097,0.749633,0.694026,0.936505,1.036584,1.137361,1.233445,1.303389,0.851423,0.804608,0.849334,1.177338,0.907053,1.287172,0.878265,11.190024,12.157149,11.127753,11.929714,10.328720,6.531866,11.437822,10.589380,14.289100,15.816102,17.353750,18.819779,19.886982
,062,300,,,1,,02,1,6,2.171218,2.358871,2.159136,2.314741,2.004098,1.267388,2.219298,2.054674,3.063396,3.243469,3.440247,3.483114,3.461765,0.120268,0.130662,0.119599,0.128218,0.111011,0.070203,0.122931,0.113812,0.169688,0.179662,0.190562,0.192937,0.191754,0.139624,0.131947,0.139281,0.193070,0.148746,0.211082,0.144026,2.521094,2.738986,2.507065,2.687745,2.327044,1.471618,2.576922,2.385770,3.557040,3.766131,3.994618,4.044393,4.019603
,062,321,,,1,,02,1,4,10.491335,11.398075,10.432953,11.184840,9.683810,6.124026,10.723659,9.928194,9.987924,10.444933,10.969282,11.550339,11.932405,3.274962,3.558009,3.256737,3.491446,3.022886,1.911668,3.347484,3.099172,3.117818,3.260477,3.424157,3.605539,3.724804,3.802031,3.592979,3.792699,5.257403,4.050443,5.747865,3.921893,5.790319,6.290762,5.758097,6.173074,5.344634,3.379938,5.918542,5.479513,5.512479,5.764709,6.054105,6.374798,6.585666
,062,329,,,1,,02,1,2,194.923416,211.770153,193.838701,207.808374,179.920030,113.781148,199.239877,184.460548,209.197370,214.035320,217.684300,219.079180,219.085490,60.847046,66.105902,60.508443,64.869198,56.163608,35.517779,62.194467,57.580971,65.302786,66.812995,67.952053,68.387478,68.389450,70.639714,66.755627,70.466319,97.679747,75.255069,106.792266,72.866680,39.124912,42.506379,38.907188,41.711173,36.113441,22.838084,39.991309,37.024811,41.989971,42.961042,43.693463,43.973442,43.974709
,062,411,,,1,,02,1,4,8.974549,9.750197,8.924607,9.567791,8.283772,5.238645,9.173285,8.492824,12.051007,12.895776,13.840941,14.421622,14.677795,4.008868,4.355344,3.986559,4.273865,3.700303,2.340066,4.097642,3.793685,5.383100,5.760453,6.182651,6.442038,6.556468,4.654052,4.398151,4.642628,6.435567,4.958131,7.035939,4.800774,5.032074,5.466983,5.004071,5.364707,4.644752,2.937334,5.143506,4.761968,6.757059,7.230725,7.760683,8.086274,8.229912
,062,419,,,1,,02,1,4,0.000181,0.000197,0.000180,0.000193,0.000167,0.000106,0.000185,0.000171,0.000223,0.000237,0.000248,0.000255,0.000253,0.001817,0.001974,0.001807,0.001937,0.001677,0.001061,0.001857,0.001719,0.002238,0.002382,0.002492,0.002555,0.002544,0.002109,0.001993,0.002104,0.002917,0.002247,0.003189,0.002176,0.000094,0.000102,0.000093,0.000100,0.000086,0.000055,0.000096,0.000088,0.000115,0.000123,0.000128,0.000132,0.000131
,063,049,,,1,,02,1,3,0.066011,0.071716,0.065644,0.070375,0.060930,0.038532,0.067473,0.062468,0.092286,0.094097,0.095674,0.097628,0.099387,0.020606,0.022387,0.020491,0.021968,0.019020,0.012028,0.021062,0.019500,0.028808,0.029373,0.029866,0.030476,0.031025,0.023922,0.022607,0.023864,0.033079,0.025485,0.036165,0.024676,0.025884,0.028121,0.025740,0.027595,0.023892,0.015109,0.026457,0.024495,0.036187,0.036897,0.037515,0.038281,0.038971
,063,061,,,1,,02,1,2,27.785080,30.186474,27.630461,29.621748,25.646444,16.218771,28.400364,26.293665,27.199810,27.475674,27.645685,27.802898,28.276880,7.117289,7.732418,7.077683,7.587761,6.569467,4.154520,7.274897,6.735256,6.967369,7.038033,7.081582,7.121853,7.243266,8.262739,7.808417,8.242457,11.425616,8.802598,12.491509,8.523228,3.012088,3.272415,2.995326,3.211195,2.780246,1.758223,3.078789,2.850409,2.948641,2.978546,2.996977,3.014020,3.065402
,063,063,,,1,,02,1,1,108.635399,118.024481,108.030862,115.816489,100.273660,63.412907,111.041064,102.804197,102.253400,104.091060,105.876910,107.779620,110.650870,26.019615,28.268424,25.874820,27.739581,24.016868,15.188230,26.595804,24.622965,24.491041,24.931187,25.358920,25.814644,26.502347,30.207188,28.546262,30.133040,41.770137,32.180822,45.666862,31.159491,0.782284,0.849894,0.777930,0.833995,0.722071,0.456636,0.799607,0.740293,0.736327,0.749560,0.762420,0.776121,0.796797
,063,065,,,1,,02,1,3,0.613552,0.666580,0.610138,0.654109,0.566326,0.358144,0.627139,0.580618,0.611562,0.622637,0.629870,0.635366,0.653699,0.191525,0.208078,0.190459,0.204185,0.176783,0.111797,0.195766,0.181245,0.190904,0.194361,0.196619,0.198334,0.204057,0.222349,0.210123,0.221803,0.307461,0.236876,0.336144,0.229359,0.216203,0.234889,0.215000,0.230494,0.199561,0.126202,0.220991,0.204598,0.215502,0.219404,0.221953,0.223890,0.230350
,063,069,,,1,,02,1,3,1.456364,1.582234,1.448260,1.552634,1.344267,0.850112,1.488614,1.378191,1.438046,1.429658,1.404174,1.371485,1.373479,0.454617,0.493908,0.452087,0.484668,0.419625,0.265370,0.464684,0.430215,0.448899,0.446280,0.438326,0.428121,0.428744,0.527783,0.498763,0.526487,0.729811,0.562266,0.797895,0.544421,0.703240,0.764019,0.699326,0.749726,0.649111,0.410497,0.718812,0.665492,0.694394,0.690344,0.678038,0.662254,0.663217
,064,019,,,1,,02,1,8,0.003979,0.004323,0.003957,0.004242,0.003673,0.002323,0.004067,0.003765,0.004608,0.004919,0.005094,0.005259,0.005369,0.046968,0.051027,0.046707,0.050073,0.043353,0.027416,0.048008,0.044447,0.054394,0.058059,0.060130,0.062076,0.063380,0.054527,0.051529,0.054393,0.075399,0.058090,0.082433,0.056246,0.009410,0.010224,0.009358,0.010032,0.008687,0.005494,0.009618,0.008904,0.010898,0.011633,0.012047,0.012437,0.012697
,064,041,,,1,,02,1,5,0.124951,0.135750,0.124256,0.133211,0.115333,0.072937,0.127718,0.118244,0.133323,0.129607,0.124549,0.118636,0.116916,1.002523,1.089169,0.996944,1.068792,0.925358,0.585195,1.024723,0.948711,1.069694,1.039882,0.999296,0.951858,0.938058,1.163868,1.099873,1.161011,1.609383,1.239911,1.759522,1.200560,0.094167,0.102305,0.093643,0.100392,0.086918,0.054967,0.096252,0.089112,0.100476,0.097676,0.093864,0.089407,0.088111
,064,061,,,1,,02,1,3,4.013621,4.360508,3.991286,4.278932,3.704690,2.342840,4.102500,3.798183,3.336370,3.273473,3.236774,3.214446,3.214817,27.047844,29.385521,26.897327,28.835779,24.965953,15.788430,27.646802,25.596002,22.483843,22.059980,21.812663,21.662196,21.664691,31.400899,29.674338,31.323822,43.420786,33.452526,47.471500,32.390834,1.608681,1.747715,1.599729,1.715019,1.484860,0.939023,1.644304,1.522332,1.337235,1.312026,1.297316,1.288367,1.288516
,064,061,,,5,,02,1,3,0.062071,0.067436,0.061726,0.066174,0.057293,0.036232,0.063446,0.058739,0.051597,0.050625,0.050057,0.049712,0.049717,0.786785,0.854785,0.782407,0.838794,0.726226,0.459264,0.804208,0.744553,0.654024,0.641695,0.634501,0.630124,0.630196,0.913409,0.863186,0.911167,1.263052,0.973088,1.380881,0.942205,0.030258,0.032873,0.030090,0.032258,0.027929,0.017662,0.030928,0.028634,0.025152,0.024678,0.024401,0.024233,0.024236
,064,062,,,1,,02,1,2,38.894531,42.256087,38.678090,41.465563,35.900793,22.703606,39.755827,36.806797,32.685497,32.156883,31.775768,31.459274,31.695616,14.381501,15.624458,14.301470,15.332157,13.274547,8.394803,14.699971,13.609548,12.085671,11.890213,11.749293,11.632267,11.719656,16.696047,15.778023,16.655064,23.087093,17.786909,25.240882,17.222401,4.693519,5.099168,4.667401,5.003773,4.332256,2.739712,4.797454,4.441586,3.944257,3.880467,3.834477,3.796285,3.824805
,064,063,,,1,,02,1,3,0.180196,0.195770,0.179193,0.192107,0.166326,0.105184,0.184186,0.170524,0.144024,0.142404,0.142343,0.143088,0.144454,2.127130,2.310972,2.115293,2.267739,1.963403,1.241653,2.174234,2.012952,1.700137,1.681016,1.680290,1.689082,1.705209,2.469468,2.333686,2.463407,3.414751,2.630815,3.733312,2.547320,0.087646,0.095221,0.087158,0.093440,0.080900,0.051161,0.089587,0.082942,0.070052,0.069264,0.069235,0.069597,0.070261
,064,064,,,1,,02,1,1,536.888428,583.290335,533.900736,572.378187,495.563766,313.393757,548.777497,508.069968,514.519900,521.329900,528.597780,531.050720,535.522890,176.001968,191.213372,175.022547,187.636168,162.454979,102.736277,179.899425,166.554743,168.669150,170.901593,173.284140,174.088260,175.554319,204.327564,193.092722,203.826014,282.541699,217.677623,308.899943,210.769132,27.221632,29.574328,27.070148,29.021054,25.126364,15.889874,27.824438,25.760461,26.087489,26.432774,26.801274,26.925645,27.152395
,064,064,,,5,,02,1,1,0.000050,0.000054,0.000050,0.000053,0.000046,0.000029,0.000051,0.000047,0.000048,0.000049,0.000049,0.000049,0.000050,0.000100,0.000109,0.000099,0.000107,0.000092,0.000058,0.000102,0.000095,0.000096,0.000097,0.000098,0.000099,0.000100,0.000116,0.000110,0.000116,0.000161,0.000124,0.000176,0.000120,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
,064,065,,,1,,02,1,2,1.000171,1.086613,0.994605,1.066285,0.923187,0.583822,1.022319,0.946485,0.846539,0.837131,0.832212,0.828969,0.838688,1.000092,1.086527,0.994527,1.066201,0.923114,0.583776,1.022238,0.946410,0.846473,0.837065,0.832146,0.828903,0.838622,1.161046,1.097206,1.158196,1.605480,1.236905,1.755255,1.197649,0.168999,0.183605,0.168058,0.180170,0.155991,0.098648,0.172741,0.159928,0.143040,0.141450,0.140619,0.140071,0.141713
,064,069,,,1,,02,1,2,522.383850,567.532163,519.476874,556.914818,482.175615,304.927111,533.951724,494.343950,438.002200,422.948670,408.226530,393.733310,387.740940,141.730392,153.979791,140.941687,151.099149,130.821309,82.731193,144.868926,134.122756,118.836414,114.752171,110.757839,106.825615,105.199797,164.540352,155.493188,164.136465,227.524420,175.290851,248.750116,169.727600,114.130271,123.994261,113.495156,121.674587,105.345588,66.620386,116.657617,108.004122,95.694593,92.405702,89.189213,86.022739,84.713527
,064,081,,,1,,02,1,6,0.178785,0.194237,0.177790,0.190603,0.165024,0.104361,0.182744,0.169188,0.174480,0.171626,0.168349,0.164158,0.161399,1.321805,1.436045,1.314449,1.409180,1.220065,0.771567,1.351076,1.250855,1.289978,1.268874,1.244651,1.213664,1.193269,1.534535,1.450159,1.530768,2.121937,1.634796,2.319892,1.582912,0.227008,0.246628,0.225745,0.242014,0.209535,0.132510,0.232035,0.214822,0.221542,0.217918,0.213757,0.208436,0.204932
,064,121,,,1,,02,1,8,0.002725,0.002961,0.002710,0.002905,0.002515,0.001591,0.002785,0.002579,0.002889,0.002884,0.002838,0.002794,0.002769,0.000297,0.000323,0.000295,0.000317,0.000274,0.000173,0.000304,0.000281,0.000315,0.000314,0.000309,0.000305,0.000302,0.000345,0.000326,0.000344,0.000477,0.000367,0.000521,0.000356,0.007592,0.008249,0.007550,0.008093,0.007007,0.004433,0.007759,0.007185,0.008049,0.008035,0.007907,0.007784,0.007715
,064,159,,,5,,02,1,8,0.051257,0.055687,0.050972,0.054645,0.047312,0.029920,0.052392,0.048506,0.062907,0.068630,0.076079,0.086444,0.097609,0.986608,1.071878,0.981118,1.051825,0.910668,0.575905,1.008456,0.933650,1.210854,1.321017,1.464396,1.663889,1.878806,1.145392,1.082413,1.142580,1.583834,1.220228,1.731589,1.181501,0.130993,0.142315,0.130265,0.139652,0.120911,0.076464,0.133894,0.123963,0.160766,0.175392,0.194429,0.220918,0.249451
,064,160,,,1,,02,1,5,1.096764,1.191555,1.090661,1.169263,1.012345,0.640206,1.121051,1.037893,1.331797,1.332029,1.315508,1.261750,1.233247,8.987348,9.764102,8.937335,9.581436,8.295586,5.246116,9.186367,8.504936,10.913309,10.915207,10.779830,10.339313,10.105748,10.433764,9.860069,10.408153,14.427683,11.115470,15.773638,10.762695,0.888635,0.965438,0.883690,0.947376,0.820236,0.518716,0.908313,0.840936,1.079066,1.079254,1.065869,1.022312,0.999218
,064,171,,,1,,02,1,8,0.870058,0.945255,0.865216,0.927571,0.803089,0.507872,0.889325,0.823356,0.952365,0.988383,1.019846,1.041230,1.064526,4.574093,4.969420,4.548639,4.876453,4.222022,2.670000,4.675384,4.328570,5.006797,5.196155,5.361560,5.473983,5.596457,5.310243,5.018262,5.297209,7.342941,5.657196,8.027962,5.477652,1.843302,2.002614,1.833044,1.965149,1.701422,1.075976,1.884121,1.744360,2.017678,2.093985,2.160643,2.205947,2.255302
,064,182,,,1,,02,1,8,0.039755,0.043191,0.039534,0.042383,0.036695,0.023206,0.040635,0.037621,0.037580,0.037479,0.036953,0.036145,0.035188,0.432531,0.469914,0.430124,0.461122,0.399239,0.252478,0.442109,0.409314,0.408865,0.407773,0.402044,0.393255,0.382842,0.502142,0.474532,0.500910,0.694356,0.534950,0.759132,0.517973,0.091359,0.099255,0.090851,0.097399,0.084327,0.053329,0.093382,0.086455,0.086361,0.086129,0.084920,0.083063,0.080864
,064,201,,,5,,02,1,7,0.000189,0.000205,0.000188,0.000201,0.000174,0.000110,0.000193,0.000179,0.000157,0.000152,0.000147,0.000140,0.000133,0.000241,0.000262,0.000240,0.000257,0.000222,0.000141,0.000246,0.000228,0.000201,0.000194,0.000187,0.000178,0.000170,0.000280,0.000264,0.000279,0.000387,0.000298,0.000423,0.000289,0.000362,0.000393,0.000360,0.000385,0.000334,0.000211,0.000370,0.000343,0.000301,0.000291,0.000282,0.000268,0.000255
,064,229,,,1,,02,1,8,0.519800,0.564725,0.516907,0.554160,0.479791,0.303419,0.531311,0.491899,0.489548,0.505593,0.521037,0.529399,0.546707,5.551392,6.031185,5.520499,5.918354,5.124098,3.240471,5.674324,5.253411,5.228308,5.399667,5.564603,5.653909,5.838760,6.444828,6.090463,6.429008,8.911831,6.865911,9.743213,6.648006,1.071747,1.164376,1.065783,1.142592,0.989255,0.625603,1.095481,1.014220,1.009372,1.042455,1.074298,1.091539,1.127226
,064,271,,,1,,02,1,8,0.000309,0.000336,0.000307,0.000329,0.000285,0.000180,0.000316,0.000292,0.000285,0.000280,0.000277,0.000276,0.000276,0.002855,0.003102,0.002839,0.003044,0.002635,0.001667,0.002918,0.002702,0.002634,0.002583,0.002556,0.002552,0.002552,0.003314,0.003132,0.003306,0.004583,0.003531,0.005011,0.003419,0.000624,0.000678,0.000620,0.000664,0.000575,0.000363,0.000638,0.000589,0.000575,0.000565,0.000559,0.000557,0.000557
,064,292,,,1,,02,1,8,0.017133,0.018614,0.017038,0.018266,0.015814,0.010001,0.017512,0.016213,0.016325,0.016107,0.015903,0.015753,0.015542,0.183225,0.199061,0.182205,0.195337,0.169122,0.106953,0.187282,0.173390,0.174588,0.172250,0.170073,0.168470,0.166214,0.212713,0.201017,0.212191,0.294137,0.226611,0.321577,0.219419,0.035154,0.038192,0.034959,0.037478,0.032447,0.020520,0.035931,0.033266,0.033496,0.033049,0.032630,0.032322,0.031889
,064,329,,,1,,02,1,3,8.687986,9.438867,8.639639,9.262285,8.019266,5.071371,8.880376,8.221643,7.992681,7.667419,7.333412,6.948182,6.722628,2.954796,3.210172,2.938353,3.150116,2.727363,1.724780,3.020228,2.796192,2.718322,2.607700,2.494104,2.363086,2.286375,3.430338,3.241723,3.421918,4.743430,3.654465,5.185944,3.538482,2.518201,2.735843,2.504187,2.684661,2.324373,1.469930,2.573965,2.383032,2.316668,2.222391,2.125579,2.013921,1.948544
,064,379,,,1,,02,1,8,0.008088,0.008787,0.008043,0.008623,0.007465,0.004721,0.008267,0.007654,0.008623,0.009487,0.009764,0.009818,0.009940,0.090026,0.097807,0.089525,0.095977,0.083097,0.052550,0.092020,0.085194,0.095979,0.105594,0.108687,0.109280,0.110644,0.104515,0.098768,0.104258,0.144522,0.111343,0.158004,0.107810,0.022614,0.024568,0.022488,0.024110,0.020872,0.013200,0.023114,0.021400,0.024110,0.026526,0.027300,0.027451,0.027792
,064,411,,,1,,02,1,4,0.517830,0.562585,0.514948,0.552060,0.477972,0.302269,0.529297,0.490035,0.596045,0.598041,0.603621,0.592112,0.583050,4.840792,5.259169,4.813854,5.160781,4.468193,2.825678,4.947988,4.580954,5.571964,5.590619,5.642783,5.535195,5.450483,5.619865,5.310859,5.606070,7.771081,5.987047,8.496043,5.797035,0.323543,0.351506,0.321742,0.344930,0.298640,0.188859,0.330708,0.306177,0.372412,0.373659,0.377146,0.369955,0.364293
,064,452,,,1,,02,1,8,0.079140,0.085980,0.078700,0.084371,0.073049,0.046196,0.080893,0.074892,0.073867,0.081011,0.081026,0.078857,0.078045,0.934217,1.014959,0.929018,0.995971,0.862310,0.545323,0.954905,0.884071,0.871971,0.956301,0.956480,0.930877,0.921289,1.084569,1.024935,1.081907,1.499729,1.155431,1.639638,1.118761,0.208581,0.226609,0.207421,0.222368,0.192528,0.121754,0.213201,0.197385,0.194684,0.213512,0.213552,0.207835,0.205695
,064,484,,,1,,02,1,7,1.066218,1.158369,1.060285,1.136698,0.984150,0.622375,1.089829,1.008987,0.938997,0.913161,0.887959,0.864498,0.848976,10.408625,11.308216,10.350703,11.096663,9.607466,6.075747,10.639118,9.849923,9.166667,8.914452,8.668427,8.439391,8.287869,12.083780,11.419359,12.054118,16.709305,12.873292,18.268112,12.464729,1.845484,2.004986,1.835215,1.967476,1.703435,1.077250,1.886352,1.746425,1.625281,1.580563,1.536941,1.496333,1.469467
,064,486,,,1,,02,1,7,0.028812,0.031302,0.028652,0.030717,0.026594,0.016818,0.029450,0.027265,0.028111,0.028688,0.029075,0.029280,0.029511,0.340116,0.369511,0.338223,0.362599,0.313937,0.198533,0.347648,0.321860,0.331846,0.338647,0.343215,0.345645,0.348365,0.394854,0.373143,0.393885,0.545999,0.420652,0.596935,0.407302,0.055160,0.059927,0.054854,0.058807,0.050914,0.032198,0.056381,0.052198,0.053818,0.054923,0.055663,0.056056,0.056498
,064,491,,,1,,02,1,5,0.126799,0.137758,0.126093,0.135181,0.117039,0.074015,0.129607,0.119993,0.144561,0.136089,0.127580,0.117749,0.112268,1.226907,1.332945,1.220079,1.308009,1.132471,0.716173,1.254076,1.161051,1.398768,1.316800,1.234461,1.139340,1.086303,1.424364,1.346046,1.420868,1.969594,1.517427,2.153337,1.469268,0.097470,0.105894,0.096927,0.103913,0.089968,0.056895,0.099629,0.092238,0.111124,0.104611,0.098070,0.090513,0.086300
,064,539,,,1,,02,1,5,0.117239,0.127372,0.116587,0.124989,0.108215,0.068435,0.119835,0.110946,0.107269,0.108413,0.110363,0.116013,0.121008,0.012727,0.013827,0.012656,0.013568,0.011747,0.007429,0.013009,0.012044,0.011645,0.011769,0.011981,0.012594,0.013136,0.014775,0.013963,0.014739,0.020431,0.015741,0.022337,0.015241,0.100826,0.109540,0.100265,0.107491,0.093065,0.058854,0.103059,0.095414,0.092252,0.093236,0.094913,0.099772,0.104067
,064,551,,,1,,02,1,8,0.002734,0.002970,0.002719,0.002915,0.002524,0.001596,0.002795,0.002587,0.002585,0.002606,0.002614,0.002599,0.002582,0.032269,0.035058,0.032089,0.034402,0.029785,0.018836,0.032984,0.030537,0.030508,0.030754,0.030848,0.030674,0.030480,0.037462,0.035402,0.037370,0.051802,0.039910,0.056635,0.038643,0.005988,0.006505,0.005955,0.006384,0.005528,0.003496,0.006122,0.005666,0.005662,0.005708,0.005725,0.005692,0.005655
,064,559,,,1,,02,1,8,0.078570,0.085361,0.078133,0.083764,0.072522,0.045863,0.080310,0.074353,0.072377,0.072147,0.071261,0.069564,0.067941,0.907163,0.985567,0.902115,0.967129,0.837338,0.529531,0.927252,0.858469,0.835654,0.833004,0.822774,0.803180,0.784443,1.053161,0.995253,1.050576,1.456298,1.121971,1.592156,1.086363,0.169292,0.183924,0.168350,0.180483,0.156260,0.098819,0.173041,0.160206,0.155948,0.155452,0.153543,0.149887,0.146390
,065,061,,,1,,02,1,3,2.878077,3.126822,2.862061,3.068326,2.656549,1.679998,2.941810,2.723591,2.065196,1.922437,1.805381,1.713669,1.647090,1.186019,1.288524,1.179419,1.264418,1.094730,0.692306,1.212283,1.122357,0.851041,0.792212,0.743975,0.706181,0.678745,1.376896,1.301188,1.373516,1.903955,1.466857,2.081574,1.420303,0.768372,0.834780,0.764096,0.819163,0.709230,0.448516,0.785387,0.727128,0.551354,0.513241,0.481990,0.457505,0.439730
,065,062,,,1,,02,1,2,0.997170,1.083353,0.991621,1.063086,0.920417,0.582070,1.019252,0.943645,0.723364,0.675199,0.633676,0.599631,0.580597,0.311275,0.338178,0.309543,0.331851,0.287316,0.181698,0.318168,0.294567,0.225804,0.210769,0.197807,0.187180,0.181238,0.361371,0.341502,0.360484,0.499700,0.384982,0.546317,0.372764,0.193100,0.209789,0.192025,0.205864,0.178237,0.112716,0.197376,0.182735,0.140078,0.130751,0.122710,0.116117,0.112431
,065,064,,,1,,02,1,2,30.528889,33.167424,30.359001,32.546930,28.179060,17.820394,31.204933,28.890196,25.255159,24.278217,23.379906,22.450064,21.757048,9.686211,10.523366,9.632309,10.326495,8.940657,5.654058,9.900706,9.166286,8.012961,7.702997,7.417980,7.122960,6.903080,11.245101,10.626795,11.217498,15.549590,11.979817,17.000208,11.599611,5.112860,5.554752,5.084408,5.450834,4.719320,2.984491,5.226082,4.838418,4.229636,4.066022,3.915576,3.759850,3.643786
,065,069,,,1,,02,1,2,92.973015,101.008437,92.455636,99.118780,85.816820,54.270424,95.031846,87.982520,67.292152,61.649857,56.514366,52.098351,49.306461,29.227879,31.753971,29.065231,31.159920,26.978190,17.060965,29.875113,27.659020,21.154599,19.380834,17.766392,16.378132,15.500447,33.931787,32.066066,33.848497,46.920467,36.148773,51.297666,35.001510,21.211185,23.044414,21.093149,22.613301,19.578546,12.381442,21.680894,20.072637,15.352264,14.065012,12.893383,11.885898,11.248947
,065,329,,,1,,02,1,3,0.041757,0.045366,0.041525,0.044517,0.038543,0.024374,0.042682,0.039516,0.033161,0.030181,0.027416,0.024828,0.023086,0.013035,0.014162,0.012962,0.013897,0.012032,0.007609,0.013324,0.012335,0.010352,0.009421,0.008558,0.007750,0.007207,0.015133,0.014301,0.015096,0.020926,0.016122,0.022878,0.015610,0.014264,0.015497,0.014185,0.015207,0.013167,0.008326,0.014580,0.013499,0.011328,0.010310,0.009366,0.008481,0.007886
,069,061,,,1,,02,1,3,396.977112,431.286838,394.768003,423.218359,366.421518,231.724400,405.767930,375.668646,354.376620,354.601380,355.436190,357.475560,363.013920,124.111488,134.838129,123.420829,132.315589,114.558544,72.446645,126.859862,117.449579,110.792809,110.863079,111.124075,111.761666,113.493187,144.085877,136.163392,143.732199,199.240219,153.499952,217.827289,148.628285,123.995255,134.711851,123.305243,132.191673,114.451258,72.378798,126.741055,117.339585,110.689050,110.759254,111.020006,111.657000,113.386899
,069,062,,,1,,02,1,2,140.754364,152.919407,139.971090,150.058603,129.920406,82.161463,143.871284,133.199118,127.025280,127.452900,127.670180,128.006810,130.951490,42.437984,46.105791,42.201824,45.243248,39.171504,24.771998,43.377747,40.160048,38.298611,38.427543,38.493053,38.594546,39.482381,49.267914,46.558944,49.146980,68.127080,52.486910,74.482638,50.821120,31.870665,34.625166,31.693310,33.977401,29.417558,18.603618,32.576421,30.159949,28.762022,28.858847,28.908045,28.984267,29.651024
,069,063,,,1,,02,1,3,35.031391,38.059065,34.836447,37.347059,32.335001,20.448605,35.807140,33.151018,30.068316,30.320597,30.723288,31.277002,32.061131,10.935354,11.880469,10.874501,11.658210,10.093652,6.383210,11.177511,10.348379,9.386087,9.464839,9.590542,9.763389,10.008161,12.695280,11.997237,12.664118,17.554880,13.524746,19.192571,13.095507,13.737251,14.924526,13.660805,14.645320,12.679885,8.018740,14.041454,12.999879,11.791025,11.889955,12.047866,12.265000,12.572490
